price,name,brand,seller_name,seller_rating,url,rating,screen_size,resolution,panel_type,android
260000,hisense 55'' uhd 4k smart tv,Hisense,Kendo,80,https://www.jumia.com.ng/hisense-55-uhd-4k-smart-tv-with-bluetoothnetflixyoutube-216410961.html,0.0,55,uhd,,no
183000,hisense 43'' smart full hd led tv,Hisense,MEGATRON NG,66,https://www.jumia.com.ng/hisense-43-smart-full-hd-led-tv-netflix-youtube-app-12-months-warranty-66510374.html,5.0,43,fhd,led,no
720000,samsung premium 55 inch uhd q60a ultra slim class 4k hdr+ smart qled tv,Samsung,Smart Center,50,https://www.jumia.com.ng/samsung-premium-55-inch-uhd-q60a-ultra-slim-class-4k-hdr-smart-qled-tv-100087090.html,0.0,55,uhd,qled,no
370000,samsung 43 inch crystal uhd certified smart hdr+ 4k tv,Samsung,sammesmart concept,0,https://www.jumia.com.ng/samsung-43-inch-crystal-uhd-certified-smart-hdr-4k-tv-195305064.html,0.0,43,uhd,led,no
261400,hisense 55''smart uhd 4k tv,Hisense,Kendo,80,https://www.jumia.com.ng/hisense-55smart-uhd-4k-tvnetflixyoutubeprime-video-app-119173724.html,0.0,55,uhd,,no
1450000,lg 86'' 4k uhd smart satellite tv,LG,ELECTROPLUG,66,https://www.jumia.com.ng/lg-86-4k-uhd-smart-satellite-tvnetflixyoutube-app-apple-airplay-179105233.html,0.0,86,uhd,,no
2200000,samsung 75 inch class hdr 4k uhd smart qled tv,Samsung,Worldmartin,100,https://www.jumia.com.ng/samsung-75-inch-class-hdr-4k-uhd-smart-qled-tv-75q60b-2022-170987019.html,0.0,75,,qled,no
189990,"amani 32"" inches smart full hd led tv",Amani,vision gas,86,https://www.jumia.com.ng/32-inches-smart-full-hd-led-tv-with-1-year-warranty-amani-mpg1633902.html,4.4,32,fhd,led,no
82500,"amani 32"" inches smart full hd led tv",Amani,JennyLink Store,30,https://www.jumia.com.ng/amani-32-inches-smart-full-hd-led-tv-with-1-year-warranty-218270573.html,0.0,32,fhd,led,no
290000,samsung 40 inch led full hd slim smart tv,Samsung,Smart Center,50,https://www.jumia.com.ng/samsung-40-inch-led-full-hd-slim-smart-tv-190565872.html,0.0,40,fhd,led,no
570000,samsung 55 inch curved tu8300 crystal uhd smart tv,Samsung,Bryan's store,100,https://www.jumia.com.ng/samsung-55-inch-curved-tu8300-crystal-uhd-smart-tv-73841489.html,0.0,55,uhd,led,no
97000,"mk 40"" inch full hd led tv",MK,Shop 4life,66,https://www.jumia.com.ng/mk-40-inch-full-hd-led-tv-free-wall-hanger-and-surge-105371502.html,0.0,40,fhd,led,no
370000,samsung 43 inch uhd premium smart led 4k tv,Samsung,Kaylas Mart Electronics,0,https://www.jumia.com.ng/samsung-43-inch-uhd-premium-smart-led-4k-tv-135163801.html,0.0,43,uhd,led,no
599900,lg 65 uhd smart tv,LG,Homewarehouse,60,https://www.jumia.com.ng/lg-65-uhd-smart-tv-w-thinq-ai-61095484.html,0.0,65,uhd,,no
325000,"maxi 58"" inches smart full hd led tv",Maxi,3D VIBE,0,https://www.jumia.com.ng/maxi-58-inches-smart-full-hd-led-tv-195324929.html,0.0,58,fhd,led,no
229999,hisense 50”a6 series smart uhd 4k tv,Hisense,Globaltech Trading Company & Enterprises,80,https://www.jumia.com.ng/hisense-50a6-series-smart-uhd-4k-tv-netflix-50a6h-72610012.html,0.0,50,uhd,,no
1150000,samsung q70a 65 inch 4k uhd hdr smart qled television 2022 modeltv,Samsung,JennyLink Store,30,https://www.jumia.com.ng/samsung-q70a-65-inch-4k-uhd-hdr-smart-qled-television-2022-model-110452060.html,0.0,65,uhd,qled,no
370000,samsung 43 inch uhd certified led smart 4k tv,Samsung,Bryan's store,100,https://www.jumia.com.ng/samsung-43-inch-uhd-certified-led-smart-4k-tv-86934477.html,0.0,43,uhd,led,no
450000,"samsung 50 inch au8000 2021 crystal uhd ,4k hdr+ smart tv",Samsung,Worldmartin,100,https://www.jumia.com.ng/samsung-50-inch-au8000-2021-crystal-uhd-4k-hdr-smart-tvs-69257425.html,0.0,50,uhd,,no
255000,"maxi 58"" 4k uhd smart  led tv",Maxi,Ultra Magnus,50,https://www.jumia.com.ng/maxi-58-4k-uhd-smart-led-tv-81273670.html,0.0,58,uhd,led,no
235000,"maxi 55"" 4k uhd smart wireless led tv",Maxi,Luchi's Store,94,https://www.jumia.com.ng/maxi-55-4k-uhd-smart-wireless-led-tv-55d2010s-134743592.html,0.0,55,uhd,led,no
820000,samsung 65 inch uhd certified led crystal 2021 smart 4k tv,Samsung,Smart Center,50,https://www.jumia.com.ng/samsung-65-inch-uhd-certified-led-crystal-2021-smart-4k-tv-86039296.html,0.0,65,uhd,led,no
370000,tcl 50 inch smart uhd ultra slim android 4k led tv,TCL,Bryan's store,100,https://www.jumia.com.ng/tcl-50-inch-smart-uhd-ultra-slim-android-4k-led-tv-203941509.html,0.0,50,uhd,led,yes
88500,polystar 32-inch hd led television with free wall hangertv,Polystar,ChuksKen global resources,100,https://www.jumia.com.ng/polystar-32-inch-hd-led-television-with-free-wall-hanger-226386633.html,0.0,32,hd,led,no
2000000,"lg 86"" super uhd 4k smart satellite ai tv",LG,Kendo,80,https://www.jumia.com.ng/86-super-uhd-4k-smart-satellite-ai-tv-magic-remote-with-2-years-warranty-86um7580-lg-mpg1218859.html,5.0,86,uhd,,no
609000,hisense 75'' smart  uhd 4k tv,Hisense,Samsung and Sony online store,66,https://www.jumia.com.ng/75-smart-uhd-4k-uhd-tvfree-wall-bracket-75a65000-and-inbuilt-wi-fi-hisense-mpg322836.html,0.0,75,uhd,,no
379900,samsung 55''uhd 4k smart digital tv,Samsung,Samsung and Sony online store,66,https://www.jumia.com.ng/samsung-55uhd-4k-smart-digital-tv-new-2020-model1-year-warranty-45276157.html,4.0,55,uhd,,no
485000,"sony bravia 40""inches full hd hdr smart tv",Sony,3D VIBE,0,https://www.jumia.com.ng/sony-bravia-40inches-full-hd-hdr-smart-tv-x-reality-pro-slim-netflex-youtube-109943822.html,0.0,40,fhd,,no
167800,"hisense 43"" led full hd smart tv",Hisense,Franco global electronics Ltd.,100,https://www.jumia.com.ng/hisense-43-led-full-hd-smart-tv-wifi-wbracket-77043263.html,5.0,43,fhd,led,no
2000000,samsung 85 inch uhd smart ultra slim class 4k hdr+ tv,Samsung,sammesmart concept,0,https://www.jumia.com.ng/samsung-85-inch-uhd-smart-ultra-slim-class-4k-hdr-tv-193892416.html,0.0,85,uhd,led,no
214300,"bruhm 50"" smart os uhd tv",Bruhm,City dreams,60,https://www.jumia.com.ng/bruhm-50-smart-os-uhd-tv-btf-50sv-143826504.html,0.0,50,uhd,,no
1489000,lg 65inch nano cell ai thinq 8k smart tv,LG,Donhenries,66,https://www.jumia.com.ng/lg-65inch-nano-cell-ai-thinq-8k-smart-tvsatellitemagic-remote-213464696.html,0.0,65,8k,nanocell,no
125912,"amani 43"" smart full hd led tv",Amani,EnergyEmpire,66,https://www.jumia.com.ng/amani-43-smart-full-hd-led-tv-free-wall-hanger-1-yr-warranty-97407102.html,3.0,43,fhd,led,no
135000,infinix 32'' smart android led  tv,Infinix,3C* HUB ELECTRONICS,100,https://www.jumia.com.ng/infinix-32-smart-android-led-tv-full-hd-with-netflixyoutubegoogle-playprime-video-2022model-77129023.html,0.0,32,fhd,led,yes
820000,samsung 65 inch uhd ultra slim premium class hdr smart tv,Samsung,Bryan's store,100,https://www.jumia.com.ng/samsung-65-inch-uhd-ultra-slim-premium-class-hdr-smart-tv-46346138.html,0.0,65,uhd,,no
375500,"hisense 65"" 4k uhd smart led tv",Hisense,JennyLink Store,30,https://www.jumia.com.ng/hisense-65-4k-uhd-smart-led-tv-new-model-2022-214673368.html,0.0,65,uhd,led,no
393000,"hisense 65"" 4k uhd smart led tv",Hisense,Samsung and Sony online store,66,https://www.jumia.com.ng/hisense-65-4k-uhd-smart-led-tv-78095352.html,0.0,65,uhd,led,no
360000,lg 55'' 4k uhd smart tv,LG,3C* HUB ELECTRONICS,100,https://www.jumia.com.ng/lg-55-4k-uhd-smart-tvnetflixyoutube-app2022-model-84245447.html,0.0,55,uhd,,no
980000,hisense 85''smartuhd4ktv,Hisense,JennyLink Store,30,https://www.jumia.com.ng/hisense-85smartuhd4ktvbluetoothnetflixyoutubedstv-now-app-2022-217798164.html,0.0,85,,,no
269999,hisense 55'' 4k uhd smart tv,Hisense,Globaltech Trading Company & Enterprises,80,https://www.jumia.com.ng/hisense-55-4k-uhd-smart-tv-netflixgoogle-free-wall-bracket-55a6h-99189529.html,0.0,55,uhd,,yes
978000,lg 75'' smart super uhd 4k satellite tv,LG,Ebuka Ebuka,34,https://www.jumia.com.ng/lg-75-smart-super-uhd-4k-satellite-tvmagic-remote-225590653.html,0.0,75,uhd,,no
900000,lg 75'' smart super uhd 4k satellite tv,LG,Luchi's Store,94,https://www.jumia.com.ng/lg-75-smart-super-uhd-4k-satellite-tvmagic-remote-with-2-years-warranty-133824062.html,0.0,75,uhd,,no
365000,"lg 55''uhd, 4k smart, av, 3 hdmi, 2 usb,2022 modeltv",LG,URCHMAN Bestprice Electronics,0,https://www.jumia.com.ng/lg-55uhd-4k-smart-av-3-hdmi-2-usb2022-model-83982386.html,0.0,55,uhd,,no
380500,samsung 50 inch uhd ultra slim hdr+ smart 4k tv,Samsung,JennyLink Store,30,https://www.jumia.com.ng/samsung-50-inch-uhd-ultra-slim-hdr-smart-4k-tv-2021-211982804.html,0.0,50,uhd,led,no
489000,"hisense 70"" 4k uhd smart  led tv",Hisense,Ultra Magnus,50,https://www.jumia.com.ng/hisense-70-4k-uhd-smart-led-tv-95787411.html,0.0,70,uhd,led,no
999000,samsung 75 inches tu7000 crystal uhd 4k smart tv,Samsung,Samsung and Sony online store,66,https://www.jumia.com.ng/samsung-75-inches-tu7000-crystal-uhd-4k-smart-tv-2020-83225178.html,0.0,75,uhd,,no
179000,"mk 50"" inch smart full hd led screen tv",MK,Shop 4life,66,https://www.jumia.com.ng/mk-50-inch-smart-full-hd-led-screen-tv-with-hanger-105372174.html,0.0,50,fhd,led,no
320500,"lg 50"" uhd 4k smart  hdr webos smart ai thinq tv",LG,JennyLink Store,30,https://www.jumia.com.ng/lg-50-uhd-4k-smart-hdr-webos-smart-ai-thinq-tv-magic-remote-214673361.html,0.0,50,uhd,,no
325000,hisense 50''qled smart 4k tv,Hisense,JennyLink Store,30,https://www.jumia.com.ng/hisense-50qled-smart-4k-tvnetflixyoutube-app-50a7gq-123404811.html,0.0,50,uhd,qled,no
633906,"samsung 65"" class au7000 crystal uhd 4k smart tv",Samsung,Samsung Brand Samsung Brand,60,https://www.jumia.com.ng/samsung-65-class-au7000-crystal-uhd-4k-smart-tv-2021-203346163.html,0.0,65,uhd,,no
1449999,lg 86'' 4k uhd smart satellite tv,LG,ELECTROPLUG,66,https://www.jumia.com.ng/lg-86-4k-uhd-smart-satellite-tvnetflixyoutube-app-apple-airplay-79942105.html,0.0,86,uhd,,no
274500,hisense 58''smart uhd 4k tv,Hisense,Real EmmyGod Store,50,https://www.jumia.com.ng/hisense-58smart-uhd-4k-tvnetflixyoutubedstv-now-app-214852024.html,0.0,58,uhd,,no
520000,samsung 55inch uhd 4k smart -ultra flat tv,Samsung,sammesmart concept,0,https://www.jumia.com.ng/samsung-55inch-uhd-4k-smart-ultra-flat-tv-26273753.html,0.0,55,uhd,,no
370000,samsung 43inch uhd ultra slim smart certified crystal 4k tv,Samsung,sammesmart concept,0,https://www.jumia.com.ng/samsung-43inch-uhd-ultra-slim-smart-certified-crystal-4k-tv-107380724.html,0.0,43,uhd,led,no
487900,"lg 50"" inches uhd ai thinq,4k,smart, satellite, magic remotetv",LG,AUXANO GENERAL MERCHANTS,60,https://www.jumia.com.ng/lg-50-inches-uhd-ai-thinq4ksmart-satellite-magic-remote-205219927.html,0.0,50,uhd,,no
1970000,lg 86'' inches uhd 4k smart tv,LG,AUXANO GENERAL MERCHANTS,60,https://www.jumia.com.ng/lg-86-inches-uhd-4k-smart-tv-w-ai-thinqnetflixyoutube-203152887.html,0.0,86,uhd,,no
1570000,lg 65'' 4k oled 4k built in satellite receiver smart gallery design smart ai thinq +google assistant with magic remotetv,LG,Energy mall,60,https://www.jumia.com.ng/lg-65-4k-oled-4k-built-in-satellite-receiver-smart-gallery-design-smart-ai-thinq-google-assistant-with-magic-remote-100370660.html,0.0,65,uhd,oled,yes
520000,hisense 70''smart uhd 4k tv,Hisense,Luchi's Store,94,https://www.jumia.com.ng/hisense-70smart-uhd-4k-tvnetflixyoutubeprime-video-2022-214568303.html,0.0,70,uhd,,no
165999,hisense 43” a4g fhd smarttv,Hisense,Homewarehouse,60,https://www.jumia.com.ng/hisense-43-a4g-fhd-smart-84334528.html,0.0,43,fhd,,no
215990,"energy 55""inches full hd smart tv",Energy,energy beauty,66,https://www.jumia.com.ng/energy-55inches-full-hd-smart-tv-energy-67928778.html,0.0,55,fhd,,no
320000,hisense 50''qled smart 4k tv,Hisense,JennyLink Store,30,https://www.jumia.com.ng/hisense-50qled-smart-4k-tvnetflixyoutube-app-50a7gq-198985790.html,0.0,50,uhd,qled,no
779000,samsung 65''curved smart uhd 4k tv,Samsung,Samsung and Sony online store,66,https://www.jumia.com.ng/samsung-65curved-smart-uhd-4k-tv1-year-warranty-65ru7300-45276160.html,5.0,65,uhd,,no
450000,samsung 50inch uhd certified ultra slim smart hdr+ 4k tv,Samsung,sammesmart concept,0,https://www.jumia.com.ng/samsung-50inch-uhd-certified-ultra-slim-smart-hdr-4k-tv-195052652.html,0.0,50,uhd,led,no
235500,"lg 43"" smart 4k uhd tv",LG,Globaltech Electronics,50,https://www.jumia.com.ng/lg-43-smart-4k-uhd-tv-built-in-satellite-receiver-43-uq7000-76679586.html,0.0,43,uhd,,no
587990,energy 65-inch uhd 4k smart android tv,Energy,vision gas,86,https://www.jumia.com.ng/energy-65-inch-uhd-4k-smart-android-tv-98501584.html,5.0,65,uhd,,yes
149000,amaz 43'' uhd bluetooth smart 4k tv,Amaz,CALCULUX RESOURCES,94,https://www.jumia.com.ng/amaz-43-uhd-bluetooth-smart-4k-tvnetflixyoutubemagic-remote-121071279.html,0.0,43,uhd,,no
179000,mk 50 inches full hd led tv,MK,Mickey 2,94,https://www.jumia.com.ng/mk-50-inches-full-hd-led-tv-with-hanger-106818028.html,0.0,50,fhd,led,no
394000,hisense 65''smart uhd 4k tv,Hisense,Samsung and Sony online store,66,https://www.jumia.com.ng/hisense-65smart-uhd-4k-tvdstv-now-app12-months-warranty-67209586.html,4.0,65,uhd,,no
215000,hisense 43''  4k uhd smart led tv,Hisense,MEGATRON NG,66,https://www.jumia.com.ng/hisense-43-4k-uhd-smart-led-tv-188438295.html,0.0,43,uhd,led,no
399800,"hisense 65"" uhd 4k smart led tv",Hisense,Kendo,80,https://www.jumia.com.ng/hisense-65-uhd-4k-smart-led-tv-wifi-and-wall-bracket-77349033.html,0.0,65,uhd,led,no
1300000,samsung 65 inch class 4k hdr uhd smart qled tv,Samsung,Worldmartin,100,https://www.jumia.com.ng/samsung-65-inch-class-4k-hdr-uhd-smart-qled-tv-65q60b-2022-195718488.html,0.0,65,uhd,qled,no
520000,samsung 55 inch ultra slim class certified uhd smart 4k tv,Samsung,Bryan's store,100,https://www.jumia.com.ng/samsung-55-inch-ultra-slim-class-certified-uhd-smart-4k-tv-86891168.html,0.0,55,uhd,led,no
1069900,hisense 85''smart uhd 4k tv,Hisense,ELECTROPLUG,66,https://www.jumia.com.ng/hisense-85smart-uhd-4k-tvbluetoothnetflixyoutubedstv-now-app-83839143.html,0.0,85,uhd,,no
280000,samsung 40 inch led full hd smart tv,Samsung,Kaylas Mart Electronics,0,https://www.jumia.com.ng/samsung-40-inch-led-full-hd-smart-tv-inbuilt-wifi-73126680.html,0.0,40,fhd,led,no
215000,"polystar 50"" andriod smart 4k tv",Polystar,Prosmira Ltd,74,https://www.jumia.com.ng/polystar-50-andriod-smart-4k-tv-free-wall-braket.-2021-model-98276413.html,0.0,50,uhd,,yes
249900,lg 43'' 4k uhd smart tv,LG,Samsung and Sony online store,66,https://www.jumia.com.ng/lg-43-4k-uhd-smart-tv-netflixyoutube-75850218.html,2.0,43,uhd,,no
890000,lg 75''smart uhd 4k ai thing q satellite tv,LG,Samsung and Sony online store,66,https://www.jumia.com.ng/lg-75smart-uhd-4k-ai-thing-q-satellite-tvmagic-remote-56542031.html,0.0,75,uhd,,no
376998,"hisense 65"" 4k smart tv",Hisense,Homewarehouse,60,https://www.jumia.com.ng/hisense-65-4k-smart-tv-43848423.html,5.0,65,uhd,,no
600000,polystar 65″ 4k full hd android smart curved tv,Polystar,Niceprice Electronics,100,https://www.jumia.com.ng/polystar-65-4k-full-hd-android-smart-curved-tv-polystar-42320648.html,4.0,65,uhd,,yes
393000,"hisense 65"" uhd 4k smart tv",Hisense,Samsung and Sony online store,66,https://www.jumia.com.ng/hisense-65-uhd-4k-smart-tv-69570554.html,0.0,65,uhd,,no
2800000,"lg 82''inches uhd, 4 k,ai thinq, smart, magic remote,  wifi, lane,  ,3 usb divx,4 hdmi,1  av,satellite, with 2 years warrantytv",LG,Donhenries,66,https://www.jumia.com.ng/lg-82inches-uhd-4-kai-thinq-smart-magic-remote-wifi-lane-3-usb-divx4-hdmi1-avsatellite-with-2-years-warranty-107089837.html,0.0,82,uhd,,no
1864990,lg 82''inches 4k uhd smart satellite tv,LG,Donhenries,66,https://www.jumia.com.ng/lg-82inches-4k-uhd-smart-satellite-tvnetflixyoutube-appapple-airplay-free-wall-hanger-100014391.html,0.0,82,uhd,,no
570000,samsung 55 inch class curved uhd hdr+ ultra slim smart tv,Samsung,Smart Center,50,https://www.jumia.com.ng/samsung-55-inch-class-curved-uhd-hdr-ultra-slim-smart-tv-190556183.html,0.0,55,uhd,,no
865000,"sony 49""inches ultra hd full android smart 4k hdr led tv",Sony,3D VIBE,0,https://www.jumia.com.ng/sony-49inches-ultra-hd-full-android-smart-4k-hdr-led-tv-110050192.html,0.0,49,uhd,led,yes
375900,hisense 65''smart uhd 4k tv,Hisense,Real EmmyGod Store,50,https://www.jumia.com.ng/hisense-65smart-uhd-4k-tvnetflixyoutubeprime-video-app-158776001.html,0.0,65,uhd,,no
684900,hisense 75' smart uhd  4k led tv,Hisense,Kendo,80,https://www.jumia.com.ng/hisense-75-smart-uhd-4k-led-tv-free-wall-bracket-47924861.html,0.0,75,uhd,led,no
998900,"samsung 65"" q60r flat smart 4k qled tv",Samsung,Samsung and Sony online store,66,https://www.jumia.com.ng/samsung-65-q60r-flat-smart-4k-qled-tv-65373453.html,0.0,65,uhd,qled,no
360000,"hisense 65"" 4k uhd smart led tv",Hisense,MEGATRON NG,66,https://www.jumia.com.ng/hisense-65-4k-uhd-smart-led-tv-77429063.html,0.0,65,uhd,led,no
389000,samsung 55 inch  crystal uhd 4k smart tv,Samsung,Kendo,80,https://www.jumia.com.ng/samsung-55-inch-crystal-uhd-4k-smart-tv-2021-wall-bracket-216411106.html,0.0,55,uhd,led,no
223000,hisense 50''smart uhd 4k tv,Hisense,Homewarehouse,60,https://www.jumia.com.ng/hisense-50smart-uhd-4k-tvdstv-now-app-45885060.html,5.0,50,uhd,,no
1300000,samsung 75inch premium certified class hdr smart uhd tv,Samsung,Bryan's store,100,https://www.jumia.com.ng/samsung-75inch-premium-certified-class-hdr-smart-uhd-tv-46189263.html,0.0,75,,,no
400000,tcl 55inch android uhd smart 4k ultra slim tv,TCL,Smart Center,50,https://www.jumia.com.ng/tcl-55inch-android-uhd-smart-4k-ultra-slim-tv-203887115.html,0.0,55,uhd,led,yes
237999,"lg 43"" uhd 4k smart  hdr webos smart ai thinq tv",LG,ELECTROPLUG,66,https://www.jumia.com.ng/lg-43-uhd-4k-smart-hdr-webos-smart-ai-thinq-tv-magic-remote-75033984.html,0.0,43,uhd,,no
559990,amani 65-inch 4k smart android tv,Amani,Globalmark,66,https://www.jumia.com.ng/amani-65-inch-4k-smart-android-tv-with-free-wall-hanger-inside-118624323.html,0.0,65,uhd,,yes
365000,homeflower 55” smart 4k ultra hd television with netflixtv,Homeflower,3D VIBE,0,https://www.jumia.com.ng/homeflower-55-smart-4k-ultra-hd-television-with-netflix-195326569.html,0.0,55,uhd,,no
370000,samsung 43inch uhd crystal certified smart hdr+ 4k tv,Samsung,sammesmart concept,0,https://www.jumia.com.ng/samsung-43inch-uhd-crystal-certified-smart-hdr-4k-tv-195305718.html,0.0,43,uhd,led,no
2300000,samsung q60a 85inch class 4k uhd hdr+ smart qled tv,Samsung,sammesmart concept,0,https://www.jumia.com.ng/samsung-q60a-85inch-class-4k-uhd-hdr-smart-qled-tv-227418255.html,0.0,85,uhd,qled,no
559900,"lg 65''uhd ai thinq,4 k,smart, built in satellite receiver,magic remote,1 av,3hdmi.2usb.tv",LG,ELECTROPLUG,66,https://www.jumia.com.ng/lg-65uhd-ai-thinq4-ksmart-built-in-satellite-receivermagic-remote1-av3hdmi.2usb.-66907764.html,0.0,65,uhd,,no
1200000,sony 75 inch 4k android tv,Sony,Kendo,80,https://www.jumia.com.ng/sony-75-inch-4k-android-tv-with-google-assistant-chromecast-216411245.html,0.0,75,uhd,,yes
195950,ufc 55 inches 4k utral hd smart tv,UFC,EbocasBabyClothings,80,https://www.jumia.com.ng/ufc-55-inches-4k-utral-hd-smart-tv-high-quality-television-black-86868227.html,0.0,55,uhd,,no
2000000,samsung 85 inch uhd smart certified hdr+ 4k tv,Samsung,sammesmart concept,0,https://www.jumia.com.ng/samsung-85-inch-uhd-smart-certified-hdr-4k-tv-193894054.html,0.0,85,uhd,led,no
720000,samsung q60a 55 inch class 4k hdr+ uhd smart qled tv,Samsung,Smart Center,50,https://www.jumia.com.ng/samsung-q60a-55-inch-class-4k-hdr-uhd-smart-qled-tv-100086251.html,0.0,55,uhd,qled,no
227700,hisense 50''smart uhd 4k tv,Hisense,ELECTROPLUG,66,https://www.jumia.com.ng/hisense-50smart-uhd-4k-tvbluetoothnetflixyoutubedstv-now-app-126641546.html,0.0,50,uhd,,no
395000,samsung 50” class q60a qled 4k smart tv,Samsung,9fourth enterprise,60,https://www.jumia.com.ng/samsung-50-class-q60a-qled-4k-smart-tv-2021-226307362.html,0.0,50,uhd,qled,no
153990,amaz 43'' uhd bluetooth smart tv,Amaz,AMAZ official shop,60,https://www.jumia.com.ng/amaz-43-uhd-bluetooth-smart-tvnetflixmagic-remote-202426418.html,0.0,43,uhd,,no
1100900,lg 82'' 4k uhd smart satellite tv,LG,Energy mall,60,https://www.jumia.com.ng/lg-82-4k-uhd-smart-satellite-tvnetflixyoutube-app-apple-airplay-100236449.html,0.0,82,uhd,,no
559999,"lg 65''uhd ai thinq,4 k,smart, built in satellite receiver,magic remote, av,hdmi.usb.tv",LG,ELECTROPLUG,66,https://www.jumia.com.ng/lg-65uhd-ai-thinq4-ksmart-built-in-satellite-receivermagic-remote-avhdmi.usb.-75135410.html,0.0,65,uhd,,no
188999,hisense 43″ full high definition led smart tv,Hisense,Homewarehouse,60,https://www.jumia.com.ng/hisense-43-full-high-definition-led-smart-tv-with-wifi-43a4g-85327451.html,4.0,43,fhd,led,no
1074000,lg 75'' smart uhd 4k satellite tv,LG,ELECTROPLUG,66,https://www.jumia.com.ng/lg-75-smart-uhd-4k-satellite-tvnetflixyoutubeapple-aiplaymagic-remote-75104047.html,0.0,75,uhd,,no
519000,"hisense 70"" uhd 4k smart led tv",Hisense,Kendo,80,https://www.jumia.com.ng/hisense-70-uhd-4k-smart-led-tv-wifi-and-wall-bracket-83586400.html,0.0,70,uhd,led,no
